Date,open,high,low,close,volume,adj close
2024-05-24 22:00:00,10.118,10.123,10.072,10.094,52485.47,1716588899999.0
2024-05-24 22:15:00,10.094,10.094,10.0,10.07,117989.15,1716589799999.0
2024-05-24 22:30:00,10.071,10.104,10.07,10.102,16788.69,1716590699999.0
2024-05-24 22:45:00,10.102,10.102,10.069,10.079,16061.84,1716591599999.0
2024-05-24 23:00:00,10.077,10.088,10.055,10.084,19960.18,1716592499999.0
2024-05-24 23:15:00,10.084,10.088,10.074,10.081,12334.13,1716593399999.0
2024-05-24 23:30:00,10.081,10.113,10.069,10.1,31367.96,1716594299999.0
2024-05-24 23:45:00,10.1,10.134,10.096,10.11,15637.61,1716595199999.0
2024-05-25 00:00:00,10.11,10.111,10.063,10.072,25040.12,1716596099999.0
2024-05-25 00:15:00,10.071,10.088,10.053,10.088,17428.1,1716596999999.0
2024-05-25 00:30:00,10.087,10.09,10.064,10.084,28336.88,1716597899999.0
2024-05-25 00:45:00,10.082,10.092,10.049,10.05,16080.6,1716598799999.0
2024-05-25 01:00:00,10.049,10.088,10.04,10.085,29970.12,1716599699999.0
2024-05-25 01:15:00,10.088,10.135,10.084,10.123,27644.23,1716600599999.0
2024-05-25 01:30:00,10.124,10.157,10.109,10.133,79430.09,1716601499999.0
2024-05-25 01:45:00,10.135,10.181,10.131,10.135,48515.22,1716602399999.0
2024-05-25 02:00:00,10.135,10.17,10.111,10.168,20982.37,1716603299999.0
2024-05-25 02:15:00,10.169,10.169,10.125,10.133,13370.31,1716604199999.0
2024-05-25 02:30:00,10.133,10.149,10.105,10.135,23164.27,1716605099999.0
2024-05-25 02:45:00,10.136,10.15,10.119,10.146,23933.31,1716605999999.0
2024-05-25 03:00:00,10.147,10.191,10.139,10.179,38905.59,1716606899999.0
2024-05-25 03:15:00,10.178,10.179,10.148,10.16,8619.71,1716607799999.0
2024-05-25 03:30:00,10.159,10.163,10.126,10.14,15828.43,1716608699999.0
2024-05-25 03:45:00,10.141,10.197,10.135,10.196,24974.89,1716609599999.0
2024-05-25 04:00:00,10.197,10.221,10.172,10.199,46031.85,1716610499999.0
2024-05-25 04:15:00,10.199,10.204,10.164,10.174,21311.34,1716611399999.0
2024-05-25 04:30:00,10.174,10.22,10.172,10.211,17016.86,1716612299999.0
2024-05-25 04:45:00,10.21,10.259,10.204,10.251,48680.27,1716613199999.0
2024-05-25 05:00:00,10.251,10.26,10.225,10.256,46929.72,1716614099999.0
2024-05-25 05:15:00,10.255,10.274,10.244,10.263,30461.15,1716614999999.0
2024-05-25 05:30:00,10.263,10.279,10.236,10.243,32585.93,1716615899999.0
2024-05-25 05:45:00,10.244,10.259,10.237,10.243,25643.53,1716616799999.0
2024-05-25 06:00:00,10.244,10.253,10.214,10.219,33830.12,1716617699999.0
2024-05-25 06:15:00,10.22,10.24,10.203,10.233,53539.08,1716618599999.0
2024-05-25 06:30:00,10.233,10.233,10.176,10.191,47941.25,1716619499999.0
2024-05-25 06:45:00,10.192,10.237,10.188,10.227,103406.3,1716620399999.0
2024-05-25 07:00:00,10.227,10.264,10.22,10.26,51797.12,1716621299999.0
2024-05-25 07:15:00,10.257,10.303,10.231,10.299,92276.95,1716622199999.0
2024-05-25 07:30:00,10.3,10.404,10.295,10.372,148084.87,1716623099999.0
2024-05-25 07:45:00,10.373,10.382,10.294,10.31,84368.09,1716623999999.0
2024-05-25 08:00:00,10.311,10.354,10.278,10.291,130522.48,1716624899999.0
2024-05-25 08:15:00,10.291,10.356,10.284,10.35,35900.13,1716625799999.0
2024-05-25 08:30:00,10.351,10.39,10.329,10.384,43884.05,1716626699999.0
2024-05-25 08:45:00,10.384,10.394,10.354,10.374,57297.32,1716627599999.0
2024-05-25 09:00:00,10.375,10.439,10.35,10.414,99060.03,1716628499999.0
2024-05-25 09:15:00,10.414,10.442,10.391,10.429,50212.49,1716629399999.0
2024-05-25 09:30:00,10.429,10.449,10.361,10.379,61467.63,1716630299999.0
2024-05-25 09:45:00,10.38,10.384,10.352,10.378,48368.52,1716631199999.0
2024-05-25 10:00:00,10.379,10.382,10.332,10.359,37120.08,1716632099999.0
2024-05-25 10:15:00,10.357,10.366,10.308,10.308,44932.31,1716632999999.0
2024-05-25 10:30:00,10.308,10.349,10.308,10.318,43364.39,1716633899999.0
2024-05-25 10:45:00,10.315,10.346,10.301,10.332,46525.94,1716634799999.0
2024-05-25 11:00:00,10.333,10.356,10.31,10.344,28422.81,1716635699999.0
2024-05-25 11:15:00,10.345,10.375,10.344,10.357,24586.78,1716636599999.0
2024-05-25 11:30:00,10.358,10.358,10.258,10.29,60983.25,1716637499999.0
2024-05-25 11:45:00,10.291,10.307,10.244,10.254,43487.32,1716638399999.0
2024-05-25 12:00:00,10.254,10.268,10.203,10.22,58179.49,1716639299999.0
2024-05-25 12:15:00,10.219,10.264,10.199,10.209,167436.64,1716640199999.0
2024-05-25 12:30:00,10.209,10.209,10.148,10.162,60285.63,1716641099999.0
2024-05-25 12:45:00,10.164,10.17,10.111,10.151,88137.77,1716641999999.0
2024-05-25 13:00:00,10.151,10.181,10.141,10.16,38259.36,1716642899999.0
2024-05-25 13:15:00,10.159,10.191,10.14,10.162,40490.87,1716643799999.0
2024-05-25 13:30:00,10.163,10.163,10.071,10.113,55940.33,1716644699999.0
2024-05-25 13:45:00,10.112,10.128,10.066,10.109,84923.2,1716645599999.0
2024-05-25 14:00:00,10.108,10.131,10.103,10.113,35114.49,1716646499999.0
2024-05-25 14:15:00,10.112,10.13,10.09,10.09,36986.49,1716647399999.0
2024-05-25 14:30:00,10.09,10.122,10.079,10.092,43442.92,1716648299999.0
2024-05-25 14:45:00,10.092,10.13,10.087,10.121,32931.18,1716649199999.0
2024-05-25 15:00:00,10.122,10.167,10.12,10.162,59585.57,1716650099999.0
2024-05-25 15:15:00,10.161,10.177,10.133,10.167,35827.1,1716650999999.0
2024-05-25 15:30:00,10.167,10.195,10.164,10.169,25999.55,1716651899999.0
2024-05-25 15:45:00,10.168,10.168,10.117,10.128,28020.26,1716652799999.0
2024-05-25 16:00:00,10.128,10.142,10.12,10.132,26147.36,1716653699999.0
2024-05-25 16:15:00,10.131,10.137,10.105,10.115,26084.06,1716654599999.0
2024-05-25 16:30:00,10.116,10.136,10.11,10.122,26373.03,1716655499999.0
2024-05-25 16:45:00,10.124,10.126,10.102,10.114,28065.11,1716656399999.0
2024-05-25 17:00:00,10.114,10.12,10.104,10.113,27030.62,1716657299999.0
2024-05-25 17:15:00,10.114,10.114,10.079,10.11,57377.32,1716658199999.0
2024-05-25 17:30:00,10.11,10.111,10.087,10.088,10653.21,1716659099999.0
2024-05-25 17:45:00,10.088,10.112,10.083,10.104,22744.51,1716659999999.0
2024-05-25 18:00:00,10.104,10.117,10.095,10.108,16188.06,1716660899999.0
2024-05-25 18:15:00,10.108,10.117,10.101,10.113,18680.11,1716661799999.0
2024-05-25 18:30:00,10.113,10.124,10.098,10.122,13291.91,1716662699999.0
2024-05-25 18:45:00,10.122,10.141,10.12,10.134,25991.54,1716663599999.0
2024-05-25 19:00:00,10.134,10.137,10.11,10.125,18154.8,1716664499999.0
2024-05-25 19:15:00,10.126,10.133,10.101,10.106,28641.22,1716665399999.0
2024-05-25 19:30:00,10.106,10.114,10.097,10.102,16128.7,1716666299999.0
2024-05-25 19:45:00,10.101,10.112,10.094,10.098,17319.18,1716667199999.0
2024-05-25 20:00:00,10.098,10.111,10.09,10.095,18772.83,1716668099999.0
2024-05-25 20:15:00,10.096,10.102,10.063,10.067,41152.46,1716668999999.0
2024-05-25 20:30:00,10.067,10.067,10.029,10.051,85313.94,1716669899999.0
2024-05-25 20:45:00,10.051,10.075,10.035,10.062,25584.2,1716670799999.0
2024-05-25 21:00:00,10.062,10.081,10.052,10.079,15328.94,1716671699999.0
2024-05-25 21:15:00,10.079,10.09,10.074,10.086,13146.03,1716672599999.0
2024-05-25 21:30:00,10.085,10.089,10.07,10.076,6954.65,1716673499999.0
2024-05-25 21:45:00,10.076,10.077,10.039,10.07,21829.73,1716674399999.0
2024-05-25 22:00:00,10.071,10.075,10.042,10.056,31540.61,1716675299999.0
2024-05-25 22:15:00,10.056,10.077,10.056,10.07,20859.14,1716676199999.0
2024-05-25 22:30:00,10.069,10.069,10.042,10.057,13045.17,1716677099999.0
2024-05-25 22:45:00,10.061,10.074,10.056,10.071,11231.68,1716677999999.0
2024-05-25 23:00:00,10.071,10.094,10.069,10.08,20585.08,1716678899999.0
2024-05-25 23:15:00,10.081,10.094,10.077,10.091,6714.66,1716679799999.0
2024-05-25 23:30:00,10.091,10.093,10.056,10.068,16190.77,1716680699999.0
2024-05-25 23:45:00,10.068,10.092,10.062,10.077,17317.77,1716681599999.0
2024-05-26 00:00:00,10.079,10.092,10.06,10.074,28215.73,1716682499999.0
2024-05-26 00:15:00,10.075,10.11,10.073,10.107,31387.44,1716683399999.0
2024-05-26 00:30:00,10.108,10.108,10.071,10.073,29632.74,1716684299999.0
2024-05-26 00:45:00,10.074,10.113,10.04,10.04,104821.37,1716685199999.0
2024-05-26 01:00:00,10.039,10.087,10.039,10.079,25007.19,1716686099999.0
2024-05-26 01:15:00,10.08,10.097,10.06,10.07,44990.97,1716686999999.0
2024-05-26 01:30:00,10.069,10.082,10.064,10.076,14614.93,1716687899999.0
2024-05-26 01:45:00,10.075,10.097,10.066,10.084,20241.28,1716688799999.0
2024-05-26 02:00:00,10.086,10.094,10.06,10.06,19075.71,1716689699999.0
2024-05-26 02:15:00,10.06,10.067,10.0,10.047,74659.53,1716690599999.0
2024-05-26 02:30:00,10.048,10.052,10.003,10.013,32022.63,1716691499999.0
2024-05-26 02:45:00,10.013,10.076,10.011,10.069,20785.15,1716692399999.0
2024-05-26 03:00:00,10.07,10.098,10.04,10.05,16879.61,1716693299999.0
2024-05-26 03:15:00,10.049,10.076,10.043,10.053,24789.09,1716694199999.0
2024-05-26 03:30:00,10.053,10.065,10.045,10.056,18232.25,1716695099999.0
2024-05-26 03:45:00,10.061,10.105,10.044,10.092,26554.88,1716695999999.0
2024-05-26 04:00:00,10.094,10.094,10.066,10.073,24686.23,1716696899999.0
2024-05-26 04:15:00,10.073,10.095,10.073,10.084,11898.83,1716697799999.0
2024-05-26 04:30:00,10.084,10.085,10.033,10.038,13484.04,1716698699999.0
2024-05-26 04:45:00,10.038,10.046,10.013,10.043,16194.75,1716699599999.0
2024-05-26 05:00:00,10.042,10.045,10.011,10.023,21793.18,1716700499999.0
2024-05-26 05:15:00,10.022,10.035,10.02,10.031,11934.86,1716701399999.0
2024-05-26 05:30:00,10.028,10.056,10.028,10.042,14059.19,1716702299999.0
2024-05-26 05:45:00,10.042,10.066,10.03,10.066,8324.08,1716703199999.0
2024-05-26 06:00:00,10.067,10.089,10.055,10.073,18581.36,1716704099999.0
2024-05-26 06:15:00,10.072,10.073,10.06,10.067,7600.85,1716704999999.0
2024-05-26 06:30:00,10.065,10.077,10.045,10.059,10295.14,1716705899999.0
2024-05-26 06:45:00,10.058,10.068,10.048,10.066,11404.46,1716706799999.0
2024-05-26 07:00:00,10.068,10.073,10.056,10.065,13250.69,1716707699999.0
2024-05-26 07:15:00,10.064,10.118,10.059,10.116,41686.23,1716708599999.0
2024-05-26 07:30:00,10.114,10.179,10.112,10.151,45257.91,1716709499999.0
2024-05-26 07:45:00,10.151,10.153,10.112,10.141,23063.1,1716710399999.0
2024-05-26 08:00:00,10.141,10.168,10.117,10.159,30722.88,1716711299999.0
2024-05-26 08:15:00,10.161,10.168,10.124,10.137,23420.35,1716712199999.0
2024-05-26 08:30:00,10.138,10.147,10.085,10.094,19682.96,1716713099999.0
2024-05-26 08:45:00,10.095,10.106,10.076,10.104,24156.35,1716713999999.0
2024-05-26 09:00:00,10.106,10.135,10.095,10.106,16809.18,1716714899999.0
2024-05-26 09:15:00,10.107,10.11,10.052,10.06,27967.43,1716715799999.0
2024-05-26 09:30:00,10.06,10.06,10.024,10.042,27970.36,1716716699999.0
2024-05-26 09:45:00,10.041,10.05,10.017,10.035,38101.62,1716717599999.0
2024-05-26 10:00:00,10.036,10.086,10.035,10.076,20186.87,1716718499999.0
2024-05-26 10:15:00,10.078,10.088,10.049,10.053,16203.69,1716719399999.0
2024-05-26 10:30:00,10.053,10.078,10.036,10.07,20670.01,1716720299999.0
2024-05-26 10:45:00,10.072,10.085,10.06,10.061,10037.73,1716721199999.0
2024-05-26 11:00:00,10.06,10.094,10.048,10.077,26986.14,1716722099999.0
2024-05-26 11:15:00,10.076,10.087,10.048,10.051,21548.26,1716722999999.0
2024-05-26 11:30:00,10.049,10.054,10.024,10.031,24674.57,1716723899999.0
2024-05-26 11:45:00,10.031,10.055,10.026,10.034,36809.18,1716724799999.0
2024-05-26 12:00:00,10.036,10.037,10.0,10.004,51937.8,1716725699999.0
2024-05-26 12:15:00,10.003,10.034,9.965,10.022,75362.56,1716726599999.0
2024-05-26 12:30:00,10.021,10.038,9.995,10.034,26766.97,1716727499999.0
2024-05-26 12:45:00,10.034,10.04,10.013,10.035,40360.22,1716728399999.0
2024-05-26 13:00:00,10.036,10.052,10.01,10.011,19594.37,1716729299999.0
2024-05-26 13:15:00,10.011,10.055,10.011,10.044,19194.83,1716730199999.0
2024-05-26 13:30:00,10.044,10.045,9.993,10.014,24537.51,1716731099999.0
2024-05-26 13:45:00,10.012,10.044,10.003,10.044,21067.34,1716731999999.0
2024-05-26 14:00:00,10.044,10.086,10.039,10.084,39636.54,1716732899999.0
2024-05-26 14:15:00,10.083,10.086,10.024,10.038,28809.65,1716733799999.0
2024-05-26 14:30:00,10.038,10.058,10.012,10.046,57337.48,1716734699999.0
2024-05-26 14:45:00,10.049,10.104,10.037,10.103,57951.84,1716735599999.0
2024-05-26 15:00:00,10.104,10.13,10.068,10.068,66781.24,1716736499999.0
2024-05-26 15:15:00,10.067,10.067,10.025,10.027,68826.8,1716737399999.0
2024-05-26 15:30:00,10.026,10.034,10.003,10.004,44286.42,1716738299999.0
2024-05-26 15:45:00,10.004,10.007,9.9,9.998,134018.05,1716739199999.0
2024-05-26 16:00:00,9.998,10.041,9.987,10.004,42237.11,1716740099999.0
2024-05-26 16:15:00,10.003,10.004,9.959,9.998,48928.94,1716740999999.0
2024-05-26 16:30:00,9.999,10.048,9.979,10.043,56221.81,1716741899999.0
2024-05-26 16:45:00,10.046,10.086,10.044,10.054,95072.59,1716742799999.0
2024-05-26 17:00:00,10.053,10.065,10.011,10.011,44585.75,1716743699999.0
2024-05-26 17:15:00,10.011,10.026,9.999,10.01,28528.63,1716744599999.0
2024-05-26 17:30:00,10.009,10.021,9.998,10.013,18674.83,1716745499999.0
2024-05-26 17:45:00,10.013,10.028,9.989,10.006,29689.96,1716746399999.0
2024-05-26 18:00:00,10.006,10.016,9.96,9.966,33294.74,1716747299999.0
2024-05-26 18:15:00,9.964,9.989,9.928,9.973,87722.12,1716748199999.0
2024-05-26 18:30:00,9.975,9.998,9.913,9.967,73803.28,1716749099999.0
2024-05-26 18:45:00,9.968,9.995,9.967,9.973,35288.45,1716749999999.0
2024-05-26 19:00:00,9.976,10.005,9.954,9.963,31091.51,1716750899999.0
2024-05-26 19:15:00,9.963,9.971,9.94,9.941,15592.81,1716751799999.0
2024-05-26 19:30:00,9.941,9.976,9.941,9.973,14268.78,1716752699999.0
2024-05-26 19:45:00,9.972,9.981,9.961,9.972,16804.2,1716753599999.0
2024-05-26 20:00:00,9.972,9.974,9.921,9.93,85233.44,1716754499999.0
2024-05-26 20:15:00,9.93,9.935,9.916,9.934,22991.36,1716755399999.0
2024-05-26 20:30:00,9.935,9.948,9.927,9.927,27957.96,1716756299999.0
2024-05-26 20:45:00,9.928,9.934,9.918,9.923,26535.77,1716757199999.0
2024-05-26 21:00:00,9.922,9.931,9.91,9.92,33778.99,1716758099999.0
2024-05-26 21:15:00,9.921,9.938,9.897,9.903,49569.29,1716758999999.0
2024-05-26 21:30:00,9.903,9.904,9.864,9.884,73853.67,1716759899999.0
2024-05-26 21:45:00,9.887,9.961,9.887,9.961,21947.98,1716760799999.0
2024-05-26 22:00:00,9.961,9.98,9.953,9.969,37909.11,1716761699999.0
2024-05-26 22:15:00,9.971,10.015,9.968,10.0,24037.23,1716762599999.0
2024-05-26 22:30:00,10.0,10.014,9.991,10.009,15238.25,1716763499999.0
2024-05-26 22:45:00,10.01,10.014,9.983,9.987,29957.51,1716764399999.0
2024-05-26 23:00:00,9.987,10.002,9.967,10.0,33147.62,1716765299999.0
2024-05-26 23:15:00,9.999,10.0,9.974,9.978,16734.87,1716766199999.0
2024-05-26 23:30:00,9.978,9.987,9.96,9.968,18016.44,1716767099999.0
2024-05-26 23:45:00,9.964,9.993,9.964,9.988,18743.64,1716767999999.0
2024-05-27 00:00:00,9.988,10.026,9.972,10.02,24187.71,1716768899999.0
2024-05-27 00:15:00,10.021,10.022,9.975,9.979,26049.29,1716769799999.0
2024-05-27 00:30:00,9.98,10.024,9.98,10.006,23481.07,1716770699999.0
2024-05-27 00:45:00,10.006,10.016,9.995,10.016,28218.6,1716771599999.0
2024-05-27 01:00:00,10.017,10.024,9.998,10.013,26656.4,1716772499999.0
2024-05-27 01:15:00,10.013,10.03,9.999,10.015,63687.98,1716773399999.0
2024-05-27 01:30:00,10.016,10.079,10.007,10.076,21532.26,1716774299999.0
2024-05-27 01:45:00,10.077,10.111,10.077,10.111,40859.94,1716775199999.0
2024-05-27 02:00:00,10.112,10.132,10.08,10.108,33874.26,1716776099999.0
2024-05-27 02:15:00,10.109,10.162,10.048,10.143,64621.85,1716776999999.0
2024-05-27 02:30:00,10.143,10.151,10.105,10.135,45738.94,1716777899999.0
2024-05-27 02:45:00,10.135,10.142,10.105,10.113,27540.63,1716778799999.0
2024-05-27 03:00:00,10.114,10.136,10.097,10.111,24108.15,1716779699999.0
2024-05-27 03:15:00,10.111,10.153,10.111,10.135,15955.94,1716780599999.0
2024-05-27 03:30:00,10.135,10.153,10.117,10.143,19699.61,1716781499999.0
2024-05-27 03:45:00,10.143,10.158,10.121,10.147,40080.5,1716782399999.0
2024-05-27 04:00:00,10.147,10.157,10.109,10.109,19293.36,1716783299999.0
2024-05-27 04:15:00,10.109,10.191,10.109,10.186,45879.21,1716784199999.0
2024-05-27 04:30:00,10.185,10.198,10.156,10.169,39877.61,1716785099999.0
2024-05-27 04:45:00,10.172,10.183,10.118,10.118,19461.82,1716785999999.0
2024-05-27 05:00:00,10.118,10.133,10.088,10.099,19777.19,1716786899999.0
2024-05-27 05:15:00,10.098,10.105,10.03,10.034,32584.81,1716787799999.0
2024-05-27 05:30:00,10.031,10.139,10.031,10.138,32171.11,1716788699999.0
2024-05-27 05:45:00,10.138,10.171,10.138,10.148,36853.15,1716789599999.0
2024-05-27 06:00:00,10.148,10.153,10.111,10.121,24378.03,1716790499999.0
2024-05-27 06:15:00,10.121,10.127,10.084,10.095,36160.21,1716791399999.0
2024-05-27 06:30:00,10.098,10.104,10.06,10.1,35489.68,1716792299999.0
2024-05-27 06:45:00,10.103,10.103,10.048,10.064,28293.43,1716793199999.0
2024-05-27 07:00:00,10.063,10.106,10.047,10.09,20838.1,1716794099999.0
2024-05-27 07:15:00,10.089,10.095,10.046,10.059,29868.35,1716794999999.0
2024-05-27 07:30:00,10.059,10.092,10.05,10.078,27132.73,1716795899999.0
2024-05-27 07:45:00,10.077,10.1,10.064,10.085,17820.25,1716796799999.0
2024-05-27 08:00:00,10.086,10.111,10.068,10.101,24231.37,1716797699999.0
2024-05-27 08:15:00,10.101,10.133,10.087,10.111,48772.7,1716798599999.0
2024-05-27 08:30:00,10.11,10.143,10.079,10.121,43082.73,1716799499999.0
2024-05-27 08:45:00,10.121,10.136,10.082,10.128,32961.9,1716800399999.0
2024-05-27 09:00:00,10.127,10.154,10.099,10.132,40002.71,1716801299999.0
2024-05-27 09:15:00,10.13,10.134,10.083,10.133,23652.57,1716802199999.0
2024-05-27 09:30:00,10.134,10.15,10.096,10.108,28250.21,1716803099999.0
2024-05-27 09:45:00,10.108,10.131,10.098,10.098,43385.94,1716803999999.0
2024-05-27 10:00:00,10.099,10.106,10.069,10.088,20906.48,1716804899999.0
2024-05-27 10:15:00,10.087,10.125,10.075,10.101,25672.76,1716805799999.0
2024-05-27 10:30:00,10.103,10.133,10.079,10.086,28188.77,1716806699999.0
2024-05-27 10:45:00,10.089,10.141,10.073,10.14,55499.41,1716807599999.0
2024-05-27 11:00:00,10.14,10.181,10.122,10.168,61344.7,1716808499999.0
2024-05-27 11:15:00,10.168,10.2,10.139,10.195,68447.75,1716809399999.0
2024-05-27 11:30:00,10.196,10.202,10.11,10.154,68286.33,1716810299999.0
2024-05-27 11:45:00,10.153,10.183,10.148,10.18,32347.88,1716811199999.0
2024-05-27 12:00:00,10.18,10.186,10.151,10.154,38946.45,1716812099999.0
2024-05-27 12:15:00,10.154,10.163,10.133,10.151,18840.62,1716812999999.0
2024-05-27 12:30:00,10.152,10.183,10.145,10.155,17548.36,1716813899999.0
2024-05-27 12:45:00,10.154,10.172,10.139,10.144,23130.96,1716814799999.0
2024-05-27 13:00:00,10.144,10.185,10.143,10.183,53313.53,1716815699999.0
2024-05-27 13:15:00,10.178,10.186,10.168,10.182,33310.23,1716816599999.0
2024-05-27 13:30:00,10.182,10.2,10.164,10.195,64714.03,1716817499999.0
2024-05-27 13:45:00,10.194,10.277,10.188,10.259,99068.26,1716818399999.0
2024-05-27 14:00:00,10.259,10.289,10.244,10.269,79631.42,1716819299999.0
2024-05-27 14:15:00,10.269,10.295,10.222,10.263,196724.4,1716820199999.0
2024-05-27 14:30:00,10.263,10.3,10.25,10.284,84994.58,1716821099999.0
2024-05-27 14:45:00,10.284,10.29,10.211,10.241,93996.73,1716821999999.0
2024-05-27 15:00:00,10.24,10.301,10.23,10.299,81381.61,1716822899999.0
2024-05-27 15:15:00,10.299,10.309,10.25,10.255,94983.65,1716823799999.0
2024-05-27 15:30:00,10.256,10.31,10.255,10.306,68338.96,1716824699999.0
2024-05-27 15:45:00,10.307,10.323,10.281,10.296,81494.95,1716825599999.0
2024-05-27 16:00:00,10.293,10.328,10.293,10.304,72025.77,1716826499999.0
2024-05-27 16:15:00,10.304,10.333,10.293,10.331,72968.16,1716827399999.0
2024-05-27 16:30:00,10.332,10.381,10.313,10.351,104840.86,1716828299999.0
2024-05-27 16:45:00,10.35,10.351,10.303,10.314,58012.76,1716829199999.0
2024-05-27 17:00:00,10.314,10.336,10.245,10.264,135295.11,1716830099999.0
2024-05-27 17:15:00,10.264,10.279,10.206,10.233,62929.65,1716830999999.0
2024-05-27 17:30:00,10.233,10.251,10.212,10.245,38493.57,1716831899999.0
2024-05-27 17:45:00,10.245,10.247,10.209,10.214,53692.6,1716832799999.0
2024-05-27 18:00:00,10.214,10.227,10.188,10.192,63286.95,1716833699999.0
2024-05-27 18:15:00,10.191,10.226,10.179,10.199,58433.16,1716834599999.0
2024-05-27 18:30:00,10.199,10.202,10.167,10.174,42611.75,1716835499999.0
2024-05-27 18:45:00,10.174,10.178,10.101,10.14,83552.86,1716836399999.0
2024-05-27 19:00:00,10.143,10.183,10.118,10.13,63414.4,1716837299999.0
2024-05-27 19:15:00,10.13,10.188,10.111,10.188,71377.0,1716838199999.0
2024-05-27 19:30:00,10.189,10.202,10.167,10.183,45567.06,1716839099999.0
2024-05-27 19:45:00,10.182,10.192,10.042,10.101,195594.11,1716839999999.0
2024-05-27 20:00:00,10.102,10.163,10.078,10.135,67647.17,1716840899999.0
2024-05-27 20:15:00,10.138,10.201,10.134,10.193,34992.62,1716841799999.0
2024-05-27 20:30:00,10.192,10.197,10.144,10.152,20777.81,1716842699999.0
2024-05-27 20:45:00,10.152,10.167,10.136,10.156,18855.47,1716843599999.0
2024-05-27 21:00:00,10.154,10.181,10.137,10.162,18506.86,1716844499999.0
2024-05-27 21:15:00,10.162,10.175,10.134,10.135,33795.74,1716845399999.0
2024-05-27 21:30:00,10.134,10.161,10.113,10.13,17599.2,1716846299999.0
2024-05-27 21:45:00,10.13,10.135,10.111,10.116,15635.83,1716847199999.0
2024-05-27 22:00:00,10.117,10.138,10.109,10.13,33022.2,1716848099999.0
2024-05-27 22:15:00,10.129,10.165,10.124,10.161,19574.71,1716848999999.0
2024-05-27 22:30:00,10.162,10.18,10.125,10.126,15464.69,1716849899999.0
2024-05-27 22:45:00,10.125,10.143,10.113,10.116,27740.08,1716850799999.0
2024-05-27 23:00:00,10.116,10.126,10.102,10.112,33009.7,1716851699999.0
2024-05-27 23:15:00,10.112,10.125,10.104,10.108,13764.81,1716852599999.0
2024-05-27 23:30:00,10.108,10.124,10.093,10.124,35390.76,1716853499999.0
2024-05-27 23:45:00,10.124,10.165,10.124,10.163,23118.89,1716854399999.0
2024-05-28 00:00:00,10.164,10.188,10.144,10.163,66798.35,1716855299999.0
2024-05-28 00:15:00,10.162,10.169,10.101,10.153,36033.85,1716856199999.0
2024-05-28 00:30:00,10.153,10.188,10.063,10.078,100670.84,1716857099999.0
2024-05-28 00:45:00,10.078,10.095,10.048,10.076,73210.23,1716857999999.0
2024-05-28 01:00:00,10.075,10.126,10.061,10.103,47103.23,1716858899999.0
2024-05-28 01:15:00,10.104,10.126,10.099,10.109,31135.93,1716859799999.0
2024-05-28 01:30:00,10.11,10.19,10.104,10.157,78441.01,1716860699999.0
2024-05-28 01:45:00,10.156,10.156,10.005,10.026,159377.41,1716861599999.0
2024-05-28 02:00:00,10.025,10.05,9.9,10.014,241034.28,1716862499999.0
2024-05-28 02:15:00,10.012,10.117,9.974,10.085,81509.23,1716863399999.0
2024-05-28 02:30:00,10.085,10.122,10.072,10.073,46438.52,1716864299999.0
2024-05-28 02:45:00,10.072,10.158,10.066,10.125,40103.42,1716865199999.0
2024-05-28 03:00:00,10.125,10.155,10.044,10.077,40831.65,1716866099999.0
2024-05-28 03:15:00,10.076,10.102,10.03,10.044,44025.37,1716866999999.0
2024-05-28 03:30:00,10.043,10.055,9.967,10.041,103626.7,1716867899999.0
2024-05-28 03:45:00,10.042,10.064,10.018,10.052,43884.87,1716868799999.0
2024-05-28 04:00:00,10.05,10.051,9.985,9.991,17936.22,1716869699999.0
2024-05-28 04:15:00,9.989,10.003,9.951,9.96,69684.54,1716870599999.0
2024-05-28 04:30:00,9.959,9.995,9.906,9.927,85472.38,1716871499999.0
2024-05-28 04:45:00,9.929,9.981,9.915,9.924,43757.61,1716872399999.0
2024-05-28 05:00:00,9.924,10.024,9.904,10.022,87270.52,1716873299999.0
2024-05-28 05:15:00,10.021,10.021,9.948,9.978,103712.63,1716874199999.0
2024-05-28 05:30:00,9.978,10.023,9.974,10.014,52878.11,1716875099999.0
2024-05-28 05:45:00,10.01,10.047,9.999,10.047,29777.39,1716875999999.0
2024-05-28 06:00:00,10.042,10.059,9.964,9.988,147015.06,1716876899999.0
2024-05-28 06:15:00,9.988,10.002,9.974,9.986,37076.77,1716877799999.0
2024-05-28 06:30:00,9.986,10.015,9.98,10.008,27129.94,1716878699999.0
2024-05-28 06:45:00,10.008,10.023,10.005,10.014,31157.24,1716879599999.0
2024-05-28 07:00:00,10.014,10.028,9.98,9.981,39977.27,1716880499999.0
2024-05-28 07:15:00,9.982,9.982,9.938,9.945,38268.92,1716881399999.0
2024-05-28 07:30:00,9.945,10.009,9.945,10.003,31472.3,1716882299999.0
2024-05-28 07:45:00,10.003,10.021,9.975,9.995,37841.09,1716883199999.0
2024-05-28 08:00:00,9.993,10.042,9.982,10.028,46228.26,1716884099999.0
2024-05-28 08:15:00,10.028,10.042,10.006,10.039,32138.01,1716884999999.0
2024-05-28 08:30:00,10.039,10.046,10.003,10.036,16712.69,1716885899999.0
2024-05-28 08:45:00,10.039,10.055,10.023,10.028,23284.74,1716886799999.0
