open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2020-02-04,9291.35,9350.0,9093.01,9197.02,53308.175266,1580860799999.0,491136137.2107625,528930.0,26103.432307,240571508.24015158,0.0
2020-02-05,9197.02,9744.45,9177.22,9612.04,64870.415615,1580947199999.0,613540574.7818311,661758.0,35375.605202,334620486.13736695,0.0
2020-02-06,9612.03,9862.57,9526.35,9772.0,64949.706588,1581033599999.0,631245079.8223811,682179.0,32143.454647,312506614.3866246,0.0
2020-02-07,9772.0,9885.0,9730.0,9813.73,43966.114632,1581119999999.0,430744860.1814393,582249.0,22733.988186,222761439.9557888,0.0
2020-02-08,9813.87,9940.0,9667.11,9895.05,43600.843666,1581206399999.0,427781790.200816,514573.0,22664.381837,222438123.8466874,0.0
2020-02-09,9895.04,10166.0,9880.75,10151.75,43408.475616,1581292799999.0,437441704.90539634,536848.0,22408.277327,225799470.0027466,0.0
2020-02-10,10151.72,10188.0,9756.0,9851.83,59573.084619,1581379199999.0,590091358.442907,690308.0,28618.883245,283509329.4368132,0.0
2020-02-11,9851.74,10323.59,9700.0,10223.08,62422.395224,1581465599999.0,624970415.4054742,710170.0,31905.31642,319373572.872505,0.0
2020-02-12,10223.08,10450.0,10223.08,10326.46,61008.06393,1581551999999.0,629756037.5160786,857655.0,31141.8077,321525481.5414018,0.0
2020-02-13,10325.33,10500.0,10080.0,10229.63,79344.358759,1581638399999.0,815507473.735361,932802.0,38475.272548,395629173.0386233,0.0
2020-02-14,10227.78,10381.56,10111.37,10344.36,47038.480173,1581724799999.0,482455622.0036259,622310.0,23697.005493,243079257.3055149,0.0
2020-02-15,10344.36,10375.0,9801.0,9904.72,57657.202947,1581811199999.0,580845331.1747847,739781.0,26758.580323,269731775.5031557,0.0
2020-02-16,9904.46,10050.0,9638.12,9917.27,60023.999537,1581897599999.0,592584876.9040861,708070.0,29406.136839,290482773.25193715,0.0
2020-02-17,9910.7,9964.16,9452.67,9706.0,70261.011901,1581983999999.0,680009637.6159953,778058.0,33221.839241,321724146.0973482,0.0
2020-02-18,9706.0,10250.0,9576.01,10164.71,70604.124019,1582070399999.0,696870122.812608,723413.0,37303.996326,368380176.64872575,0.0
2020-02-19,10164.78,10250.0,9350.0,9593.79,55162.586895,1582156799999.0,547679966.9292257,588760.0,25457.91648,253188749.12823528,0.0
2020-02-20,9594.65,9699.0,9400.0,9596.42,60152.342914,1582243199999.0,576020107.4626018,667387.0,29843.208875,285816414.8781603,0.0
2020-02-21,9597.21,9755.51,9550.21,9677.05,42181.554524,1582329599999.0,408286949.8035292,470599.0,21645.267614,209532434.5763331,0.0
2020-02-22,9677.05,9709.17,9560.02,9650.86,24636.757623,1582415999999.0,237544283.22525856,319961.0,13267.246511,127929552.99759819,0.0
2020-02-23,9650.85,9990.0,9645.0,9936.4,37702.089843,1582502399999.0,371815095.46744496,441935.0,20035.250549,197592792.8624695,0.0
2020-02-24,9936.4,9990.0,9473.56,9656.13,55796.59612,1582588799999.0,542081527.6408329,589384.0,26426.930644,256859539.02050737,0.0
2020-02-25,9655.52,9675.0,9250.0,9315.84,54379.344552,1582675199999.0,514946930.56602305,579079.0,26318.934158,249358678.88131347,0.0
2020-02-26,9316.48,9377.44,8633.63,8785.25,92130.345482,1582761599999.0,830717784.379095,871018.0,41928.874809,378197861.58165485,0.0
2020-02-27,8786.0,8971.77,8531.0,8823.21,72483.578762,1582847999999.0,636955872.7625463,696646.0,35410.014492,311229361.68385184,0.0
2020-02-28,8823.25,8900.0,8445.0,8692.91,71155.208977,1582934399999.0,615664817.0103912,655727.0,35295.606135,305533926.9847335,0.0
2020-02-29,8690.8,8790.0,8523.55,8523.61,36748.183035,1583020799999.0,318585951.98853236,414175.0,18916.854559,164044036.86872095,0.0
2020-03-01,8523.61,8750.0,8411.0,8531.88,43892.201779,1583107199999.0,375729315.25408256,472019.0,21838.368866,186962259.70689058,0.0
2020-03-02,8530.3,8965.75,8498.0,8915.24,60401.31773,1583193599999.0,528906629.5628192,564535.0,31213.080602,273395227.9483244,0.0
2020-03-03,8911.18,8919.65,8651.0,8760.07,55154.997282,1583279999999.0,484181096.3229557,512762.0,26954.229745,236655810.14459231,0.0
2020-03-04,8760.07,8848.29,8660.0,8750.87,38696.482578,1583366399999.0,338849891.9529354,454817.0,19279.33119,168832874.50723547,0.0
2020-03-05,8750.99,9159.42,8746.54,9054.68,58201.866355,1583452799999.0,524102029.20478296,619552.0,30482.082171,274387102.9108894,0.0
2020-03-06,9054.64,9170.0,8985.5,9131.88,43782.948044,1583539199999.0,397598476.4205629,493216.0,22296.560506,202484342.22117206,0.0
2020-03-07,9130.89,9188.0,8835.0,8886.66,45422.204525,1583625599999.0,409983263.78913796,485400.0,22281.715855,201161181.30473226,0.0
2020-03-08,8885.25,8886.76,8000.0,8033.31,77537.315166,1583711999999.0,656931544.7821604,740741.0,34843.607849,295351474.4354491,0.0
2020-03-09,8034.76,8179.31,7632.01,7929.87,116968.863268,1583798399999.0,918787729.0855838,929234.0,58020.957927,455866837.30462253,0.0
2020-03-10,7929.87,8149.0,7728.01,7894.56,86783.443875,1583884799999.0,689700153.4490932,737528.0,43673.584024,347117049.3619673,0.0
2020-03-11,7894.57,7980.0,7590.0,7934.52,79942.411172,1583971199999.0,624465167.3648188,699401.0,40497.892738,316442882.7597013,0.0
2020-03-12,7934.58,7966.17,4410.0,4800.0,261505.608653,1584057599999.0,1628590104.2222133,1770812.0,119298.006197,743481672.2037649,0.0
2020-03-13,4800.01,5955.0,3782.13,5578.6,402201.673764,1584143999999.0,2063819540.638995,2309830.0,197511.954273,1017423855.7557491,0.0
2020-03-14,5576.05,5640.52,5055.13,5172.06,136910.135974,1584230399999.0,736651880.9210789,1106125.0,66104.019729,356020329.8521769,0.0
2020-03-15,5172.48,5940.0,5093.1,5361.3,139916.146534,1584316799999.0,753755706.4268771,1037714.0,70540.65095,380499471.94982266,0.0
2020-03-16,5360.33,5365.42,4442.12,5028.97,227276.92276,1584403199999.0,1113690309.1015868,1608176.0,108901.967366,533857910.81658685,0.0
2020-03-17,5028.86,5525.0,4921.45,5312.64,150089.926318,1584489599999.0,793147908.2684973,1069217.0,74698.374254,394902319.1241586,0.0
2020-03-18,5312.64,5436.17,5009.37,5393.04,137127.634894,1584575999999.0,719748122.45302,962843.0,65106.067778,341970839.5779824,0.0
2020-03-19,5393.26,6400.0,5252.53,6162.37,199020.873439,1584662399999.0,1164739707.514236,1403608.0,99011.947011,579536547.7582244,0.0
2020-03-20,6162.05,6900.0,5670.0,6208.36,219298.329514,1584748799999.0,1401734013.1752021,1580069.0,104719.63918,670117999.1481416,0.0
2020-03-21,6204.57,6456.98,5860.02,6186.98,128913.668363,1584835199999.0,794962136.6384171,990974.0,63326.096852,390737241.11380976,0.0
2020-03-22,6187.04,6407.87,5734.01,5816.19,119115.990527,1584921599999.0,722895653.5100615,952259.0,57189.898349,347411876.3609581,0.0
2020-03-23,5816.05,6600.0,5688.0,6467.31,164674.215785,1585007999999.0,1015525672.0743864,1099406.0,84136.011728,519197453.13588756,0.0
2020-03-24,6465.25,6833.0,6371.33,6744.72,151138.009878,1585094399999.0,1001890515.2399886,1012669.0,72781.817328,482659188.55276763,0.0
2020-03-25,6744.69,6957.96,6450.0,6677.43,132155.734989,1585180799999.0,880250736.9079887,912179.0,63515.16835,423439621.6406946,0.0
2020-03-26,6677.42,6780.0,6510.0,6737.36,83026.555211,1585267199999.0,552537189.4793514,668467.0,41123.410506,273834254.4669247,0.0
2020-03-27,6737.27,6842.59,6261.0,6359.11,82914.968354,1585353599999.0,551326113.8552039,643631.0,38439.272216,255910741.81760174,0.0
2020-03-28,6359.11,6360.0,6024.0,6236.65,93159.693429,1585439999999.0,577986706.1289365,725588.0,44960.523438,279053353.63500285,0.0
2020-03-29,6236.65,6266.0,5866.56,5881.42,63311.627714,1585526399999.0,383707122.5009629,496709.0,29080.967922,176336037.90451324,0.0
2020-03-30,5880.5,6599.0,5857.76,6394.38,118889.549992,1585612799999.0,747569726.4544197,784034.0,58863.312983,370039956.0073812,0.0
2020-03-31,6394.45,6523.23,6321.4,6410.44,72337.595259,1585699199999.0,465780496.6224872,538231.0,34730.902334,223650665.24981058,0.0
2020-04-01,6412.14,6679.94,6150.11,6642.92,97500.7524,1585785599999.0,618527468.8341641,758061.0,49161.370195,312180122.98026615,0.0
2020-04-02,6643.36,7198.0,6551.0,6794.09,149299.906871,1585871999999.0,1014494762.4416422,1101043.0,74722.163748,508095825.9586769,0.0
2020-04-03,6793.86,7048.0,6602.1,6734.1,104080.276939,1585958399999.0,710254017.1002722,840456.0,51077.938671,348762338.666862,0.0
2020-04-04,6732.97,6990.41,6650.01,6856.99,72990.861139,1586044799999.0,495076283.5209041,659051.0,36419.056684,247173793.29146552,0.0
2020-04-05,6857.41,6895.54,6677.52,6772.78,49685.356983,1586131199999.0,337062083.0020279,506433.0,23875.578312,162008820.3887751,0.0
2020-04-06,6772.78,7355.14,6765.0,7329.9,118052.000832,1586217599999.0,837357664.6519214,956586.0,59322.208873,420706756.20827895,0.0
2020-04-07,7329.9,7459.69,7077.0,7197.32,103585.168918,1586303999999.0,757201786.6976632,924436.0,48811.267789,357008427.7255391,0.0
2020-04-08,7197.32,7420.0,7150.0,7361.28,76059.145838,1586390399999.0,555122600.2750258,750516.0,39000.552565,284685809.77746606,0.0
2020-04-09,7360.26,7371.92,7108.08,7283.54,61094.872417,1586476799999.0,444741085.9037586,686207.0,28801.892851,209718590.14289618,0.0
2020-04-10,7283.54,7295.75,6739.98,6858.92,104674.623375,1586563199999.0,727281590.7719399,949050.0,47958.960805,333222230.69815034,0.0
2020-04-11,6858.92,6944.3,6760.0,6876.83,45470.293206,1586649599999.0,311699573.516674,484618.0,21157.128381,145036158.54711846,0.0
2020-04-12,6876.84,7177.0,6780.0,6903.79,73868.666501,1586735999999.0,516235035.18651134,648323.0,35637.958687,249206873.18271956,0.0
2020-04-13,6903.79,6903.79,6575.0,6837.91,96415.476573,1586822399999.0,649390681.2485026,804179.0,44648.492187,300780988.70993096,0.0
2020-04-14,6838.04,6978.0,6754.28,6868.7,69068.623285,1586908799999.0,474794776.19211113,608665.0,32019.322337,220122993.7265764,0.0
2020-04-15,6868.57,6933.0,6605.0,6621.24,61571.384994,1586995199999.0,416947490.6156957,581374.0,29866.89225,202324176.1600371,0.0
2020-04-16,6621.25,7190.0,6468.27,7101.94,125009.857539,1587081599999.0,865277543.3946934,971163.0,63251.204331,438475139.1082971,0.0
2020-04-17,7101.99,7148.12,6972.98,7027.55,54126.509763,1587167999999.0,382334236.16947895,537554.0,25973.970677,183489537.17453393,0.0
2020-04-18,7026.78,7293.08,7014.4,7248.6,49488.542819,1587254399999.0,354845083.77618897,494670.0,23980.644731,171950110.370116,0.0
2020-04-19,7248.6,7266.15,7055.6,7120.74,45664.86393,1587340799999.0,326485586.9317383,483574.0,21519.030976,153854417.3706887,0.0
2020-04-20,7121.4,7220.0,6751.0,6826.83,90149.49137,1587427199999.0,629612368.7476892,785174.0,40427.515933,282531224.312811,0.0
2020-04-21,6828.98,6940.0,6762.0,6841.37,60109.710808,1587513599999.0,411800606.08159715,555797.0,27732.164398,190003705.32072502,0.0
2020-04-22,6841.36,7156.38,6818.0,7125.14,61486.377334,1587599999999.0,431271646.17559904,508659.0,28258.859922,198241315.96185333,0.0
2020-04-23,7125.12,7738.0,7020.0,7482.39,102773.569561,1587686399999.0,756320213.5858521,881099.0,52475.598541,386041564.8244507,0.0
2020-04-24,7483.96,7615.96,7388.0,7505.0,60182.119939,1587772799999.0,452118137.79400164,601093.0,29412.509143,220931579.32065317,0.0
2020-04-25,7505.0,7705.0,7431.07,7538.67,43874.427726,1587859199999.0,331292050.77197313,521943.0,21111.140946,159480178.37989962,0.0
2020-04-26,7539.03,7700.0,7480.0,7693.1,50522.616209,1587945599999.0,384202783.2747096,554480.0,24707.494225,187939788.77144253,0.0
2020-04-27,7693.1,7792.02,7606.0,7774.62,65441.339576,1588031999999.0,504025811.6512535,637800.0,31594.106596,243380424.90896013,0.0
2020-04-28,7773.51,7780.0,7659.12,7738.98,46302.752638,1588118399999.0,357391780.93076265,499414.0,21305.50136,164468534.08844885,0.0
2020-04-29,7738.58,8952.89,7710.05,8778.57,183546.887514,1588204799999.0,1536390177.044949,1433128.0,91462.005617,765292175.0671884,0.0
2020-04-30,8778.58,9460.0,8401.0,8620.0,206277.214124,1588291199999.0,1839283907.4625194,1661554.0,99484.476377,887675398.177694,0.0
2020-05-01,8620.0,9059.18,8613.56,8826.96,91468.815059,1588377599999.0,805640126.6308705,865960.0,44763.354481,394216389.90386546,0.0
2020-05-02,8825.67,9010.0,8753.0,8972.05,59002.08755,1588463999999.0,523838859.5442492,637884.0,30400.353449,269917468.3416013,0.0
2020-05-03,8972.58,9200.0,8712.0,8894.16,90126.065643,1588550399999.0,808427095.9321591,877460.0,44321.3704,397824441.8012372,0.0
2020-05-04,8894.15,8950.0,8522.0,8871.96,84418.512331,1588636799999.0,738343818.6939254,848802.0,39118.380222,342180074.58001775,0.0
2020-05-05,8871.92,9118.58,8760.0,9021.83,76480.765342,1588723199999.0,683083018.8779808,812543.0,37454.518379,334700993.4328503,0.0
2020-05-06,9021.36,9395.0,8906.21,9142.92,105925.30242,1588809599999.0,972793508.4649074,1007661.0,51189.790893,470167656.5656032,0.0
2020-05-07,9143.4,10067.0,9021.0,9986.4,147154.611378,1588895999999.0,1409783462.0063643,1254835.0,74602.193112,715407978.1961043,0.0
2020-05-08,9986.3,10035.96,9705.0,9800.01,100683.7964,1588982399999.0,997005843.7404792,967816.0,46207.637594,457701324.85886586,0.0
2020-05-09,9800.02,9914.25,9520.0,9539.4,81950.679567,1589068799999.0,795001351.6797023,839384.0,36738.679244,356475632.6589254,0.0
2020-05-10,9539.1,9574.83,8117.0,8722.77,183865.182028,1589155199999.0,1594996476.975637,1565771.0,84376.580774,731417660.3519951,0.0
2020-05-11,8722.77,9168.0,8200.0,8561.52,168807.251832,1589241599999.0,1468392820.7608037,1367382.0,81474.595067,708958944.1586587,0.0
2020-05-12,8562.04,8978.26,8528.78,8810.79,86522.780066,1589327999999.0,760195457.0509586,784859.0,40570.317401,356508014.1884676,0.0
2020-05-13,8810.99,9398.0,8792.99,9309.37,92466.274018,1589414399999.0,839725719.9602077,869216.0,43648.354655,396713970.0443314,0.0
2020-05-14,9309.35,9939.0,9256.76,9791.98,129565.37747,1589500799999.0,1247456797.8136663,1199530.0,63438.510993,611313934.3913236,0.0
2020-05-15,9791.97,9845.62,9150.0,9316.42,115890.761516,1589587199999.0,1099721375.8919058,1055630.0,55397.123434,525813199.3366492,0.0
2020-05-16,9315.96,9588.0,9220.0,9381.27,59587.627862,1589673599999.0,560547005.0259086,692028.0,28861.3682,271542836.2138013,0.0
2020-05-17,9380.81,9888.0,9322.1,9680.04,68647.764323,1589759999999.0,663088800.815278,722718.0,34734.034993,335478915.9764369,0.0
2020-05-18,9681.11,9950.0,9464.23,9733.93,82006.603583,1589846399999.0,797622297.3261683,794292.0,40242.842986,391957586.20057756,0.0
2020-05-19,9733.93,9897.21,9474.0,9775.53,78539.760454,1589932799999.0,760713946.0085461,773581.0,37821.719308,366745428.20816094,0.0
2020-05-20,9775.13,9842.0,9326.0,9511.43,74923.73809,1590019199999.0,721190802.7634026,731189.0,33481.796678,322416331.9624527,0.0
2020-05-21,9511.43,9578.47,8815.0,9068.65,108928.780969,1590105599999.0,1002046265.9412597,951971.0,49914.081138,459089374.16887957,0.0
2020-05-22,9067.51,9271.0,8933.52,9170.0,58943.131024,1590191999999.0,537847834.4967086,693694.0,28987.315896,264538897.25902513,0.0
2020-05-23,9170.0,9307.85,9070.0,9179.15,43526.296966,1590278399999.0,400407195.62892234,512460.0,21377.616332,196682791.17593566,0.0
2020-05-24,9179.01,9298.0,8700.0,8720.34,70379.86645,1590364799999.0,636787240.3733248,774088.0,32046.411444,290362268.47214717,0.0
2020-05-25,8718.14,8979.66,8642.72,8900.35,62833.910949,1590451199999.0,553545285.9140139,733557.0,30771.888744,271166770.94493836,0.0
2020-05-26,8900.35,9017.67,8700.0,8841.18,58299.770138,1590537599999.0,516455128.89068806,678304.0,28242.170083,250278944.16497475,0.0
2020-05-27,8841.0,9225.0,8811.73,9204.07,68910.355514,1590623999999.0,624660855.780037,662850.0,33532.620265,304057334.99150485,0.0
2020-05-28,9204.07,9625.47,9110.0,9575.89,74110.787662,1590710399999.0,693930106.1813825,738725.0,37974.899609,355720464.8630843,0.0
2020-05-29,9575.87,9605.26,9330.0,9427.07,57374.362961,1590796799999.0,542758086.6064702,593705.0,26819.212894,253696538.73175293,0.0
2020-05-30,9426.6,9740.0,9331.23,9697.72,55665.27254,1590883199999.0,530598690.0714505,651290.0,29252.679904,279016030.1311799,0.0
2020-05-31,9697.72,9700.0,9381.41,9448.27,48333.786403,1590969599999.0,461272298.8525205,651473.0,22778.001169,217450165.0180633,0.0
2020-06-01,9448.27,10380.0,9421.67,10200.77,76649.12696,1591055999999.0,749707596.6593573,826964.0,41530.412317,406777189.28314984,0.0
2020-06-02,10202.71,10228.99,9266.0,9518.04,108970.773151,1591142399999.0,1070060237.1302093,1004312.0,49354.907969,485973112.19351894,0.0
2020-06-03,9518.02,9690.0,9365.21,9666.24,46252.644939,1591228799999.0,441928818.0430156,562784.0,22656.30815,216537558.0168512,0.0
2020-06-04,9666.32,9881.63,9450.0,9789.06,57456.100969,1591315199999.0,557234945.6467389,665881.0,28778.237371,279263924.70782906,0.0
2020-06-05,9788.14,9854.75,9581.0,9621.16,47788.05005,1591401599999.0,465200788.20363384,566062.0,22329.107119,217444468.9505285,0.0
2020-06-06,9621.17,9735.0,9531.05,9666.3,32752.950893,1591487999999.0,315604867.2361491,435796.0,15832.693765,152610794.9455491,0.0
2020-06-07,9666.85,9802.0,9372.46,9746.99,57952.848385,1591574399999.0,556919603.7915448,637766.0,28426.595129,273242856.19134754,0.0
2020-06-08,9746.99,9800.0,9633.0,9782.01,40664.664125,1591660799999.0,395459395.8213372,485139.0,19744.039124,192037951.04548973,0.0
2020-06-09,9782.0,9877.0,9570.0,9772.43,46024.001289,1591747199999.0,447208895.8386983,551863.0,21901.19095,212965408.6778281,0.0
2020-06-10,9772.44,9992.72,9704.18,9885.0,47130.762982,1591833599999.0,462384305.3511993,560909.0,23128.161032,226982635.61915445,0.0
2020-06-11,9885.22,9964.0,9113.0,9280.4,94418.98473,1591919999999.0,902075648.5453849,966502.0,40972.064749,391689549.6579659,0.0
2020-06-12,9278.88,9557.12,9232.51,9465.13,50119.066932,1592006399999.0,472007894.3756753,553203.0,24344.81637,229325970.87113217,0.0
2020-06-13,9464.96,9494.73,9351.0,9473.34,27759.784851,1592092799999.0,261673162.2584724,392763.0,13531.007214,127577168.31734002,0.0
2020-06-14,9473.34,9480.99,9245.0,9342.1,30055.506608,1592179199999.0,282131272.3800662,415568.0,14465.416151,135811554.06421557,0.0
2020-06-15,9342.1,9495.0,8910.45,9426.02,86107.924707,1592265599999.0,793518842.5509845,839521.0,41630.747529,384031123.18172884,0.0
2020-06-16,9426.05,9589.0,9373.09,9525.59,52052.446927,1592351999999.0,494458269.1397911,543481.0,25692.839625,244097412.8828076,0.0
2020-06-17,9526.97,9565.0,9236.61,9465.14,48046.411152,1592438399999.0,453209812.2257806,536158.0,22842.831276,215532725.63392767,0.0
2020-06-18,9465.13,9489.0,9280.0,9386.32,37381.953765,1592524799999.0,351649555.0725387,475074.0,17940.405253,168801558.37933227,0.0
2020-06-19,9386.32,9438.3,9215.79,9310.23,45330.983673,1592611199999.0,423086965.1927383,503484.0,22055.969046,205898368.34014913,0.0
2020-06-20,9310.23,9395.0,9170.95,9358.95,30329.065384,1592697599999.0,282120360.5567526,382778.0,15125.081769,140741525.62068328,0.0
2020-06-21,9358.95,9422.0,9281.54,9294.69,24316.926234,1592783999999.0,227467940.6102112,321015.0,11779.797182,110215504.55537862,0.0
2020-06-22,9294.69,9780.0,9277.09,9685.69,57895.468343,1592870399999.0,550995799.0694704,588704.0,30738.200375,292712778.1434761,0.0
2020-06-23,9685.69,9720.0,9577.03,9624.89,41031.02938,1592956799999.0,395487616.460878,474319.0,19112.606216,184247416.84941235,0.0
2020-06-24,9624.33,9670.0,9208.0,9296.49,61571.561464,1593043199999.0,579426702.7966821,572362.0,26903.544061,253131387.59992126,0.0
2020-06-25,9298.33,9340.0,9009.69,9249.49,55831.619156,1593129599999.0,514396747.4047828,536205.0,26546.395563,244659133.8850236,0.0
2020-06-26,9249.49,9298.0,9045.45,9162.21,50292.298277,1593215999999.0,461347064.82950306,510947.0,23307.903475,213866832.83863124,0.0
2020-06-27,9162.21,9196.24,8833.0,9012.0,46290.930113,1593302399999.0,419606802.2372014,499415.0,21056.87686,191013780.26087573,0.0
2020-06-28,9012.0,9191.0,8948.06,9116.35,30688.176421,1593388799999.0,278721674.9221112,374404.0,14982.804528,136093615.8190654,0.0
2020-06-29,9116.16,9238.0,9024.67,9192.56,42120.293261,1593475199999.0,384206326.4706804,434299.0,20449.097796,186542867.41056207,0.0
2020-06-30,9192.93,9205.0,9064.89,9138.55,31463.162801,1593561599999.0,287781334.5170158,328083.0,15267.747467,139674651.10276634,0.0
2020-07-01,9138.08,9292.0,9080.1,9232.0,38488.528699,1593647999999.0,354087627.16966116,374832.0,19068.831705,175429466.2892198,0.0
2020-07-02,9231.99,9261.96,8940.0,9086.54,45725.168076,1593734399999.0,417724468.88735676,470292.0,21637.630489,197709875.24815682,0.0
2020-07-03,9086.54,9125.0,9037.47,9058.26,28943.420177,1593820799999.0,263123750.46717235,343189.0,13719.524517,124722413.06761461,0.0
2020-07-04,9057.79,9190.0,9040.04,9135.46,26441.968484,1593907199999.0,240576054.91572312,335225.0,13588.8196,123666216.06517515,0.0
2020-07-05,9135.0,9145.24,8893.03,9069.41,34073.653627,1593993599999.0,308410443.6592152,384500.0,16276.23427,147339875.53843993,0.0
2020-07-06,9069.41,9375.0,9055.92,9344.2,54463.132277,1594079999999.0,502548376.20946366,533540.0,28132.942222,259636973.335946,0.0
2020-07-07,9342.47,9379.42,9203.0,9257.39,34587.336678,1594166399999.0,320576525.3553498,433481.0,16284.849002,150931441.59977534,0.0
2020-07-08,9257.4,9470.0,9231.0,9436.06,56140.517781,1594252799999.0,525344876.6999235,652605.0,28067.680642,262723969.14964062,0.0
2020-07-09,9436.06,9440.79,9160.0,9232.43,48044.450645,1594339199999.0,447640493.54432976,575491.0,22644.915501,210991009.74510142,0.0
2020-07-10,9232.42,9317.48,9125.0,9288.34,38295.494006,1594425599999.0,352238898.76948255,525484.0,18360.613168,168904319.25502697,0.0
